targets	tree	gene	Rho	N	P	p.adj	direction
vl	extsub	HOG4109	-0.07088589422002023	61	0.5047482788338378	0.9019697548233759	down
vl	extsub	HOG41120	-0.08206784524851607	59	0.44780941868403057	0.8948066074671832	down
vl	extsub	HOG41125	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG4113	-0.3107299650387684	57	0.004754249979030253	0.5126628409414326	down
vl	extsub	HOG41144	-0.13468319901803844	61	0.2050226794013077	0.8533196298019604	down
vl	extsub	HOG4114	0.060253010087017195	61	0.5707265848746756	0.920571675456712	up
vl	extsub	HOG41151	0.017596234808583345	53	0.8776412182465846	0.9758031753047817	up
vl	extsub	HOG41183	-0.02835435768800809	61	0.7896116519230303	0.9617344793092372	down
vl	extsub	HOG41184	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG4118	0.07088589422002023	61	0.5047482788338378	0.9019697548233759	up
vl	extsub	HOG41201	-0.13536040812270764	51	0.24567072743904125	0.8533196298019604	down
vl	extsub	HOG4120	0.017721473555005057	61	0.8675594153624533	0.9724551018392091	up
vl	extsub	HOG4122	0.13822749372903945	61	0.19335334667404758	0.8497776738799564	up
vl	extsub	HOG41240	-0.0318986523990091	61	0.7640499234950986	0.95887032358128	down
vl	extsub	HOG41242	0.14921426408821103	59	0.16754627748861722	0.8497776738799564	up
vl	extsub	HOG41246	-0.1878476196830536	61	0.07711960647799258	0.8298379531126444	down
vl	extsub	HOG4124	-0.08726171906745599	55	0.4363852310510106	0.8925338441032591	down
vl	extsub	HOG4126	-0.2742511170691474	55	0.01444018299689381	0.6976902055462606	down
vl	extsub	HOG41275	-0.10278454661902933	61	0.3334419871695805	0.8687231631193169	down
vl	extsub	HOG41278	0.14159846508095775	57	0.19825639744335724	0.8533196298019604	up
vl	extsub	HOG41282	0.09924025190802832	61	0.3503800950746238	0.8757170234728322	up
vl	extsub	HOG41287	-0.11341743075203237	61	0.28585455657492786	0.8533196298019604	down
vl	extsub	HOG4128	NA	NA	NA	NA	NA
vl	extsub	HOG41298	-0.08506307306402427	61	0.4234531246369951	0.8824165049970167	down
vl	extsub	HOG4129	NA	NA	NA	NA	NA
vl	extsub	HOG41321	-0.13056248107718466	59	0.22719549110006426	0.8533196298019604	down
vl	extsub	HOG4132	0.1524046725730435	61	0.15153508439930308	0.8497776738799564	up
vl	extsub	HOG41334	-0.031466325573546165	57	0.774957259740833	0.9617344793092372	down
vl	extsub	HOG41341	-0.17867875809050512	55	0.11100637455879665	0.8497776738799564	down
vl	extsub	HOG4134	0.11696172546303338	61	0.2710657256687855	0.8533196298019604	up
vl	extsub	HOG41362	-0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	down
vl	extsub	HOG4136	NA	NA	NA	NA	NA
vl	extsub	HOG41375	NA	NA	NA	NA	NA
vl	extsub	HOG4137	0.2835435768800809	61	0.007627033820084424	0.5363265271357238	up
vl	extsub	HOG41393	0.014177178844004046	61	0.8938711386490852	0.9758031753047817	up
vl	extsub	HOG4139	0.06598588053218754	53	0.5637028616507731	0.920571675456712	up
vl	extsub	HOG4140	NA	NA	NA	NA	NA
vl	extsub	HOG41413	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG4143	0.02126576826600607	61	0.8413936112302458	0.9714605712195501	up
vl	extsub	HOG4144	-0.24738281484494842	51	0.03386310350529552	0.7695736346789653	down
vl	extsub	HOG41450	0.08860736777502529	61	0.4043955651266186	0.8824165049970167	up
vl	extsub	HOG41452	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG41473	NA	NA	NA	NA	NA
vl	extsub	HOG41489	-0.09924025190802832	61	0.3503800950746238	0.8757170234728322	down
vl	extsub	HOG4149	NA	NA	NA	NA	NA
vl	extsub	HOG4153	-0.07038493923433338	53	0.5379999350580288	0.9121965087340681	down
vl	extsub	HOG41556	-0.05316442066501517	61	0.6168793360668248	0.9252490155211508	down
vl	extsub	HOG41557	-0.04607583124301315	61	0.6645976189673743	0.9374712465587589	down
vl	extsub	HOG4155	-0.20537441232410814	51	0.07816908582428345	0.8298379531126444	down
vl	extsub	HOG41584	-0.05316442066501517	61	0.6168793360668248	0.9252490155211508	down
vl	extsub	HOG4159	0.05670871537601618	61	0.5935976334169444	0.92474201199293	up
vl	extsub	HOG41620	0.02120949209919259	39	0.8743670611628919	0.9758031753047817	up
vl	extsub	HOG4162	NA	NA	NA	NA	NA
vl	extsub	HOG41630	-0.04476427922646331	59	0.6788452994243183	0.9454519048855403	down
vl	extsub	HOG41639	0.05718776312789587	53	0.616814408971861	0.9252490155211508	up
vl	extsub	HOG41643	NA	NA	NA	NA	NA
vl	extsub	HOG41645	-0.0037303566022052754	59	0.9724758284664149	0.9865277968740805	down
vl	extsub	HOG4165	0.1371255585345737	55	0.22130651679425914	0.8533196298019604	up
vl	extsub	HOG4166	-0.0037303566022052754	59	0.9724758284664149	0.9865277968740805	down
vl	extsub	HOG41673	-0.15396705457510426	53	0.17793172526825465	0.8497776738799564	down
vl	extsub	HOG41675	0.008798117404291672	53	0.9386394268831363	0.9837258848247808	up
vl	extsub	HOG41702	0.03357320941984748	59	0.7561583284149304	0.95887032358128	up
vl	extsub	HOG41705	-0.09569595719702731	61	0.36785400347160596	0.8796045517693843	down
vl	extsub	HOG4170	NA	NA	NA	NA	NA
vl	extsub	HOG4171	-0.22594340036404525	35	0.11161176829829213	0.8497776738799564	down
vl	extsub	HOG41728	0.10632884133003034	61	0.3170415020546738	0.8546673444459191	up
vl	extsub	HOG4172	0.015733162786773083	57	0.8863309823631771	0.9758031753047817	up
vl	extsub	HOG4173	-0.14886037786204248	61	0.1612803418007505	0.8497776738799564	down
vl	extsub	HOG41752	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG41762	-0.07038493923433338	53	0.5379999350580288	0.9121965087340681	down
vl	extsub	HOG41770	-0.2197462720820627	61	0.03865734996987974	0.769653865364172	down
vl	extsub	HOG4177	0.1865178301102638	59	0.08449793972392947	0.8423798383136109	up
vl	extsub	HOG41791	-0.17012614612804855	61	0.10940136674391907	0.8497776738799564	down
vl	extsub	HOG4179	0.13468319901803844	61	0.2050226794013077	0.8533196298019604	up
vl	extsub	HOG41815	-0.1559489672840445	61	0.14224493851159367	0.8497776738799564	down
vl	extsub	HOG4181	-0.10466238486345487	41	0.4231305581096333	0.8824165049970167	down
vl	extsub	HOG4182	NA	NA	NA	NA	NA
vl	extsub	HOG41830	0.11564105466836354	59	0.2847986670450497	0.8533196298019604	up
vl	extsub	HOG4183	0.14516893717081258	53	0.20402387047443668	0.8533196298019604	up
vl	extsub	HOG41841	0.003933290696693271	57	0.9714920002768094	0.9865277968740805	up
vl	extsub	HOG4184	-0.16040533389482686	59	0.13790419883579172	0.8497776738799564	down
vl	extsub	HOG41856	0.10444998486174772	59	0.33399825582199794	0.8687231631193169	up
vl	extsub	HOG4187	0.007088589422002023	61	0.9468175611581324	0.9837258848247808	up
vl	extsub	HOG4188	0.07088589422002023	61	0.5047482788338378	0.9019697548233759	up
vl	extsub	HOG41892	-0.007088589422002023	61	0.9468175611581324	0.9837258848247808	down
vl	extsub	HOG41897	NA	NA	NA	NA	NA
vl	extsub	HOG41898	-0.1337318836875712	57	0.224342875284888	0.8533196298019604	down
vl	extsub	HOG4189	-0.08310639911186285	55	0.45854228625511434	0.8981975310823236	down
vl	extsub	HOG41917	0.03267320196065356	51	0.7793054481711047	0.9617344793092372	up
vl	extsub	HOG4191	NA	NA	NA	NA	NA
vl	extsub	HOG4192	0.03959152831931252	53	0.729034489538804	0.9535422544617007	up
vl	extsub	HOG4197	NA	NA	NA	NA	NA
vl	extsub	HOG41982	-0.13429283767938993	59	0.21419302571912832	0.8533196298019604	down
vl	extsub	HOG4198	-0.010632884133003034	61	0.9203001829411458	0.9819506391026592	down
vl	extsub	HOG42006	0.09569595719702731	61	0.36785400347160596	0.8796045517693843	up
vl	extsub	HOG42007	0.2658221033250759	61	0.012370684905083501	0.6388299001765777	up
vl	extsub	HOG42013	-0.1240503148850354	61	0.2430830397506913	0.8533196298019604	down
vl	extsub	HOG42014	0	61	1	1	up
vl	extsub	HOG42019	-0.007866581393386541	57	0.9430203821284244	0.9837258848247808	down
vl	extsub	HOG4201	-0.06950480468569159	49	0.5593277219593561	0.920571675456712	down
vl	extsub	HOG42023	NA	NA	NA	NA	NA
vl	extsub	HOG42040	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG42043	-0.04962012595401416	61	0.6405527209708475	0.9327939544785839	down
vl	extsub	HOG4204	-0.08506307306402427	61	0.4234531246369951	0.8824165049970167	down
vl	extsub	HOG4205	0.07038493923433338	53	0.5379999350580288	0.9121965087340681	up
vl	extsub	HOG42065	0.06734159950901922	61	0.5262861036200477	0.9104295066549373	up
vl	extsub	HOG4206	NA	NA	NA	NA	NA
vl	extsub	HOG42071	-0.10278454661902933	61	0.3334419871695805	0.8687231631193169	down
vl	extsub	HOG42073	0.04607583124301315	61	0.6645976189673743	0.9374712465587589	up
vl	extsub	HOG42082	-0.13468319901803844	61	0.2050226794013077	0.8533196298019604	down
vl	extsub	HOG4208	-0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	down
vl	extsub	HOG42102	-0.07443018893102124	61	0.48368427081617243	0.9019697548233759	down
vl	extsub	HOG4210	NA	NA	NA	NA	NA
vl	extsub	HOG4212	NA	NA	NA	NA	NA
vl	extsub	HOG42137	0.14886037786204248	61	0.1612803418007505	0.8497776738799564	up
vl	extsub	HOG42140	-0.07443018893102124	61	0.48368427081617243	0.9019697548233759	down
vl	extsub	HOG4214	0.10226555811402503	57	0.35280399901787474	0.8757170234728322	up
vl	extsub	HOG4215	-0.05670871537601618	61	0.5935976334169444	0.92474201199293	down
vl	extsub	HOG42167	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG42174	-0.1240503148850354	61	0.2430830397506913	0.8533196298019604	down
vl	extsub	HOG42189	0.02199529351072918	53	0.8473896596867144	0.9724551018392091	up
vl	extsub	HOG4218	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG42195	0.007088589422002023	61	0.9468175611581324	0.9837258848247808	up
vl	extsub	HOG4220	-0.1495679958729584	53	0.19064934010323462	0.8497776738799564	down
vl	extsub	HOG42218	-0.13822749372903945	61	0.19335334667404758	0.8497776738799564	down
vl	extsub	HOG4221	NA	NA	NA	NA	NA
vl	extsub	HOG42220	0	57	1	1	up
vl	extsub	HOG42222	0.07918305663862504	53	0.4884223166225936	0.9019697548233759	up
vl	extsub	HOG4224	-0.010632884133003034	61	0.9203001829411458	0.9819506391026592	down
vl	extsub	HOG42259	NA	NA	NA	NA	NA
vl	extsub	HOG4226	0.041033922624258035	59	0.7042898335132705	0.9517167702316973	up
vl	extsub	HOG42270	0.13468319901803844	61	0.2050226794013077	0.8533196298019604	up
vl	extsub	HOG42271	NA	NA	NA	NA	NA
vl	extsub	HOG4228	0.04326619766362597	57	0.6942397677534013	0.9496947154076951	up
vl	extsub	HOG42302	0.1960392117639214	51	0.09269580255781255	0.8497776738799564	up
vl	extsub	HOG42305	-0.13429283767938993	59	0.21419302571912832	0.8533196298019604	down
vl	extsub	HOG4231	0.007088589422002023	61	0.9468175611581324	0.9837258848247808	up
vl	extsub	HOG4232	0.13536040812270764	51	0.24567072743904125	0.8533196298019604	up
vl	extsub	HOG42348	0.07918305663862504	53	0.4884223166225936	0.9019697548233759	up
vl	extsub	HOG42376	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG4238	-0.08860736777502529	61	0.4043955651266186	0.8824165049970167	down
vl	extsub	HOG4240	NA	NA	NA	NA	NA
vl	extsub	HOG42415	0.0637973047980182	61	0.5482839227232152	0.9121965087340681	up
vl	extsub	HOG4242	0.06534640392130713	51	0.5751735319201967	0.9241363748158727	up
vl	extsub	HOG42431	-0.02835435768800809	61	0.7896116519230303	0.9617344793092372	down
vl	extsub	HOG4244	NA	NA	NA	NA	NA
vl	extsub	HOG4245	-0.13113890430703742	61	0.21719579080726412	0.8533196298019604	down
vl	extsub	HOG4247	0.014921426408821102	59	0.8902300549434975	0.9758031753047817	up
vl	extsub	HOG4248	NA	NA	NA	NA	NA
vl	extsub	HOG4249	NA	NA	NA	NA	NA
vl	extsub	HOG42500	0.08151877835302326	61	0.4430262545390005	0.8925338441032591	up
vl	extsub	HOG42507	0.08151877835302326	61	0.4430262545390005	0.8925338441032591	up
vl	extsub	HOG4250	-0.15733162786773083	57	0.15286534855446365	0.8497776738799564	down
vl	extsub	HOG4253	0.07088589422002023	61	0.5047482788338378	0.9019697548233759	up
vl	extsub	HOG42545	-0.08860736777502529	61	0.4043955651266186	0.8824165049970167	down
vl	extsub	HOG42548	0.2859388156394793	53	0.01235458501787198	0.6388299001765777	up
vl	extsub	HOG42555	0.1524046725730435	61	0.15153508439930308	0.8497776738799564	up
vl	extsub	HOG42557	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG42558	0.02126576826600607	61	0.8413936112302458	0.9714605712195501	up
vl	extsub	HOG4255	0.06293265114709233	57	0.5674619817373963	0.920571675456712	up
vl	extsub	HOG42566	0.12193201159749138	57	0.2679267666839418	0.8533196298019604	up
vl	extsub	HOG4256	0.0847130202385821	47	0.4862343213882975	0.9019697548233759	up
vl	extsub	HOG4257	0.04399058702145836	53	0.7003113729368904	0.9517167702316973	up
vl	extsub	HOG4259	-0.03739787960033828	55	0.7387099517334232	0.9535422544617007	down
vl	extsub	HOG42602	0.05222499243087386	59	0.6290631518148919	0.9327939544785839	up
vl	extsub	HOG42606	0.13822749372903945	61	0.19335334667404758	0.8497776738799564	up
vl	extsub	HOG42621	-0.05316442066501517	61	0.6168793360668248	0.9252490155211508	down
vl	extsub	HOG42625	NA	NA	NA	NA	NA
vl	extsub	HOG42638	-0.003933290696693271	57	0.9714920002768094	0.9865277968740805	down
vl	extsub	HOG4263	NA	NA	NA	NA	NA
vl	extsub	HOG4264	0.16658185141704754	61	0.11698904657737594	0.8497776738799564	up
vl	extsub	HOG4266	-0.12683212447497938	59	0.2407511151130296	0.8533196298019604	down
vl	extsub	HOG42679	-0.007088589422002023	61	0.9468175611581324	0.9837258848247808	down
vl	extsub	HOG42681	0.017721473555005057	61	0.8675594153624533	0.9724551018392091	up
vl	extsub	HOG42688	-0.017721473555005057	61	0.8675594153624533	0.9724551018392091	down
vl	extsub	HOG42696	-0.06734159950901922	61	0.5262861036200477	0.9104295066549373	down
vl	extsub	HOG4269	0.007460713204410551	59	0.9449844010606654	0.9837258848247808	up
vl	extsub	HOG4270	-0.17012614612804855	61	0.10940136674391907	0.8497776738799564	down
vl	extsub	HOG4272	-0.11877458495793757	53	0.2986975559949703	0.8533196298019604	down
vl	extsub	HOG42739	0.019666453483466354	57	0.8581847161443136	0.9724551018392091	up
vl	extsub	HOG4273	NA	NA	NA	NA	NA
vl	extsub	HOG4274	NA	NA	NA	NA	NA
vl	extsub	HOG42753	0.08860736777502529	61	0.4043955651266186	0.8824165049970167	up
vl	extsub	HOG42755	-0.12050602017403439	61	0.2568098638611724	0.8533196298019604	down
vl	extsub	HOG4275	NA	NA	NA	NA	NA
vl	extsub	HOG42775	0.13468319901803844	61	0.2050226794013077	0.8533196298019604	up
vl	extsub	HOG42776	-0.13822749372903945	61	0.19335334667404758	0.8497776738799564	down
vl	extsub	HOG42778	0.09924025190802832	61	0.3503800950746238	0.8757170234728322	up
vl	extsub	HOG4277	-0.05968570563528441	59	0.5809124203331971	0.92474201199293	down
vl	extsub	HOG4279	0.07460713204410552	59	0.490152960415825	0.9019697548233759	up
vl	extsub	HOG4280	0.12586530229418466	57	0.2527950783955869	0.8533196298019604	up
vl	extsub	HOG42813	-0.017721473555005057	61	0.8675594153624533	0.9724551018392091	down
vl	extsub	HOG42816	-0.06293265114709233	57	0.5674619817373963	0.920571675456712	down
vl	extsub	HOG4281	0.10226555811402503	57	0.35280399901787474	0.8757170234728322	up
vl	extsub	HOG42821	0	53	1	1	up
vl	extsub	HOG42826	0.14175355088380048	59	0.1898156834617642	0.8497776738799564	up
vl	extsub	HOG4282	-0.09000758400349348	47	0.45940313022789214	0.8981975310823236	down
vl	extsub	HOG42833	-0.02126576826600607	61	0.8413936112302458	0.9714605712195501	down
vl	extsub	HOG42858	-0.035442947110010115	61	0.7387427965353055	0.9535422544617007	down
vl	extsub	HOG4285	NA	NA	NA	NA	NA
vl	extsub	HOG42869	0.10632884133003034	61	0.3170415020546738	0.8546673444459191	up
vl	extsub	HOG42876	0.04607583124301315	61	0.6645976189673743	0.9374712465587589	up
vl	extsub	HOG42878	0.03739787960033828	55	0.7387099517334232	0.9535422544617007	up
vl	extsub	HOG42880	0.13822749372903945	61	0.19335334667404758	0.8497776738799564	up
vl	extsub	HOG42881	0.017721473555005057	61	0.8675594153624533	0.9724551018392091	up
vl	extsub	HOG42882	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG42890	-0.060678803641213766	51	0.6027733123658964	0.9252490155211508	down
vl	extsub	HOG42905	-0.05316442066501517	61	0.6168793360668248	0.9252490155211508	down
vl	extsub	HOG42915	0.03267320196065356	51	0.7793054481711047	0.9617344793092372	up
vl	extsub	HOG42918	0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	up
vl	extsub	HOG42929	-0.14886037786204248	61	0.1612803418007505	0.8497776738799564	down
vl	extsub	HOG42947	-0.04607583124301315	61	0.6645976189673743	0.9374712465587589	down
vl	extsub	HOG4294	NA	NA	NA	NA	NA
vl	extsub	HOG4295	0.017596234808583345	53	0.8776412182465846	0.9758031753047817	up
vl	extsub	HOG42964	0.09569595719702731	61	0.36785400347160596	0.8796045517693843	up
vl	extsub	HOG42969	0.0637973047980182	61	0.5482839227232152	0.9121965087340681	up
vl	extsub	HOG42975	-0.017721473555005057	61	0.8675594153624533	0.9724551018392091	down
vl	extsub	HOG4298	0.05595534903307914	59	0.6047728544859002	0.9252490155211508	up
vl	extsub	HOG42995	0.029842852817642204	59	0.7825279247400674	0.9617344793092372	up
vl	extsub	HOG4299	0.05506606975370579	57	0.6168503489075596	0.9252490155211508	up
vl	extsub	HOG4300	-0.24884449695083494	47	0.040814211816460375	0.7780646650952753	down
vl	extsub	HOG4301	-0.014177178844004046	61	0.8938711386490852	0.9758031753047817	down
vl	extsub	HOG43025	-0.05899936045039906	57	0.5919196634009787	0.92474201199293	down
vl	extsub	HOG43029	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG4302	-0.06882932894384795	47	0.5715621209861522	0.920795910240913	down
vl	extsub	HOG43046	-0.1371255585345737	55	0.22130651679425914	0.8533196298019604	down
vl	extsub	HOG4304	0.18476046549012512	53	0.10596880912720234	0.8497776738799564	up
vl	extsub	HOG43053	0.04607583124301315	61	0.6645976189673743	0.9374712465587589	up
vl	extsub	HOG43058	0	61	1	1	up
vl	extsub	HOG43059	-0.08506307306402427	61	0.4234531246369951	0.8824165049970167	down
vl	extsub	HOG43064	-0.02126576826600607	61	0.8413936112302458	0.9714605712195501	down
vl	extsub	HOG43067	-0.04962012595401416	61	0.6405527209708475	0.9327939544785839	down
vl	extsub	HOG43073	NA	NA	NA	NA	NA
vl	extsub	HOG43077	-0.03079341091502085	53	0.7875987061006383	0.9617344793092372	down
vl	extsub	HOG43080	-0.108180341463953	59	0.31702261883910604	0.8546673444459191	down
vl	extsub	HOG43081	-0.038987241821011126	61	0.7137155869952381	0.9517167702316973	down
vl	extsub	HOG43085	-0.14531608315104147	61	0.17149164222952806	0.8497776738799564	down
vl	extsub	HOG4308	0.04253153653201214	61	0.6889927119264218	0.9454519048855403	up
vl	extsub	HOG43107	NA	NA	NA	NA	NA
vl	extsub	HOG4310	0.060253010087017195	61	0.5707265848746756	0.920571675456712	up
vl	extsub	HOG4311	0.0700140042014005	51	0.5481860016777048	0.9121965087340681	up
vl	extsub	HOG4312	-0.05968570563528441	59	0.5809124203331971	0.92474201199293	down
vl	extsub	HOG4314	NA	NA	NA	NA	NA
vl	extsub	HOG43159	-0.22894896688880753	41	0.07974086581789097	0.841256535079999	down
vl	extsub	HOG43169	-0.17367044083904956	61	0.10220815226823024	0.8497776738799564	down
vl	extsub	HOG4316	NA	NA	NA	NA	NA
vl	extsub	HOG4317	0.08860736777502529	61	0.4043955651266186	0.8824165049970167	up
vl	extsub	HOG4319	0.05595534903307914	59	0.6047728544859002	0.9252490155211508	up
vl	extsub	HOG43208	0.19770889991687962	59	0.06744849980842382	0.8180451077682228	up
vl	extsub	HOG4320	0.25164492448107184	61	0.017885378082811803	0.7144175930244759	up
vl	extsub	HOG4321	-0.10226555811402503	57	0.35280399901787474	0.8757170234728322	down
vl	extsub	HOG4322	0	55	1	1	up
vl	extsub	HOG43231	0.07088589422002023	61	0.5047482788338378	0.9019697548233759	up
vl	extsub	HOG43262	-0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	down
vl	extsub	HOG43263	0.16658185141704754	61	0.11698904657737594	0.8497776738799564	up
vl	extsub	HOG43265	0.1275946095960364	61	0.22988031347145332	0.8533196298019604	up
vl	extsub	HOG4326	NA	NA	NA	NA	NA
