rep	ct0	ct1	ct2	ct3	ct4	selected	convergent	rel_conv
3488	5553	64	2	0	0	66	2	0.030303030303030304
3489	5535	66	0	0	0	66	0	0
349	5560	50	1	0	0	51	1	0.0196078431372549
3490	5534	49	1	0	0	50	1	0.02
3491	5518	55	1	0	0	56	1	0.017857142857142856
3492	5561	57	2	0	0	59	2	0.03389830508474576
3493	5556	56	2	0	0	58	2	0.034482758620689655
3494	5533	55	2	0	0	57	2	0.03508771929824561
3495	5517	55	1	0	0	56	1	0.017857142857142856
3496	5543	38	1	0	0	39	1	0.02564102564102564
3497	5508	53	3	0	0	56	3	0.05357142857142857
3498	5560	53	2	0	0	55	2	0.03636363636363636
3499	5556	46	0	0	0	46	0	0
35	5555	59	2	0	0	61	2	0.03278688524590164
350	5515	52	3	0	0	55	3	0.05454545454545454
3500	5562	45	3	0	0	48	3	0.0625
3501	5516	47	2	0	0	49	2	0.04081632653061224
3502	5509	51	4	0	0	55	4	0.07272727272727272
3503	5540	64	1	0	0	65	1	0.015384615384615385
3504	5532	49	2	0	0	51	2	0.0392156862745098
3505	5533	46	2	0	0	48	2	0.041666666666666664
3506	5535	57	3	0	0	60	3	0.05
3507	5562	50	2	1	0	53	3	0.05660377358490566
3508	5499	58	3	0	0	61	3	0.04918032786885246
3509	5528	56	2	0	0	58	2	0.034482758620689655
351	5548	53	0	0	0	53	0	0
3510	5554	44	3	0	0	47	3	0.06382978723404255
3511	5540	59	1	0	0	60	1	0.016666666666666666
3512	5516	59	4	0	0	63	4	0.06349206349206349
3513	5487	54	1	0	0	55	1	0.01818181818181818
3514	5523	46	1	0	0	47	1	0.02127659574468085
3515	5545	54	5	0	0	59	5	0.0847457627118644
3516	5494	58	4	0	0	62	4	0.06451612903225806
3517	5555	51	6	0	0	57	6	0.10526315789473684
3518	5552	47	5	0	0	52	5	0.09615384615384616
3519	5560	63	0	0	0	63	0	0
352	5540	60	3	0	0	63	3	0.047619047619047616
3520	5548	60	1	1	0	62	2	0.03225806451612903
3521	5501	47	2	0	0	49	2	0.04081632653061224
3522	5486	57	2	0	0	59	2	0.03389830508474576
3523	5534	61	2	0	0	63	2	0.031746031746031744
3524	5548	62	1	0	0	63	1	0.015873015873015872
3525	5501	60	2	0	0	62	2	0.03225806451612903
3526	5522	57	6	0	0	63	6	0.09523809523809523
3527	5534	48	1	0	0	49	1	0.02040816326530612
3528	5552	54	1	0	0	55	1	0.01818181818181818
3529	5515	60	2	0	0	62	2	0.03225806451612903
353	5550	51	0	0	0	51	0	0
3530	5570	52	1	0	0	53	1	0.018867924528301886
3531	5509	55	3	0	0	58	3	0.05172413793103448
3532	5574	44	2	0	0	46	2	0.043478260869565216
3533	5552	55	1	0	0	56	1	0.017857142857142856
3534	5520	58	2	0	0	60	2	0.03333333333333333
3535	5545	67	0	0	0	67	0	0
3536	5535	61	1	0	0	62	1	0.016129032258064516
3537	5511	63	1	0	0	64	1	0.015625
3538	5532	43	2	0	0	45	2	0.044444444444444446
3539	5567	52	0	0	0	52	0	0
354	5498	56	2	0	0	58	2	0.034482758620689655
3540	5544	52	3	0	0	55	3	0.05454545454545454
3541	5531	53	3	0	0	56	3	0.05357142857142857
3542	5533	51	0	0	0	51	0	0
3543	5531	53	0	0	0	53	0	0
3544	5571	55	2	0	0	57	2	0.03508771929824561
3545	5532	53	3	0	0	56	3	0.05357142857142857
3546	5539	65	3	0	0	68	3	0.04411764705882353
3547	5541	48	0	0	0	48	0	0
3548	5519	52	3	0	0	55	3	0.05454545454545454
3549	5585	49	3	0	0	52	3	0.057692307692307696
355	5536	49	3	0	0	52	3	0.057692307692307696
3550	5574	48	1	0	0	49	1	0.02040816326530612
3551	5520	42	2	0	0	44	2	0.045454545454545456
3552	5552	65	3	0	0	68	3	0.04411764705882353
3553	5540	41	0	0	0	41	0	0
3554	5517	48	3	0	0	51	3	0.058823529411764705
3555	5535	49	1	0	0	50	1	0.02
3556	5574	54	1	0	0	55	1	0.01818181818181818
3557	5575	46	1	0	0	47	1	0.02127659574468085
3558	5542	55	2	0	0	57	2	0.03508771929824561
3559	5507	57	2	0	0	59	2	0.03389830508474576
356	5513	70	5	0	0	75	5	0.06666666666666667
3560	5543	53	2	0	0	55	2	0.03636363636363636
3561	5533	51	0	0	0	51	0	0
3562	5516	56	1	0	0	57	1	0.017543859649122806
3563	5521	60	3	0	0	63	3	0.047619047619047616
3564	5562	57	2	0	0	59	2	0.03389830508474576
3565	5582	45	0	0	0	45	0	0
3566	5544	55	1	0	0	56	1	0.017857142857142856
3567	5517	56	2	0	0	58	2	0.034482758620689655
3568	5534	43	0	0	0	43	0	0
3569	5510	59	2	0	0	61	2	0.03278688524590164
357	5549	39	3	0	0	42	3	0.07142857142857142
3570	5572	61	1	0	0	62	1	0.016129032258064516
3571	5509	64	0	0	0	64	0	0
3572	5554	52	1	0	0	53	1	0.018867924528301886
3573	5574	50	1	0	0	51	1	0.0196078431372549
3574	5533	67	0	0	0	67	0	0
3575	5511	50	2	0	0	52	2	0.038461538461538464
3576	5530	50	0	0	0	50	0	0
3577	5541	45	2	0	0	47	2	0.0425531914893617
3578	5553	50	3	0	0	53	3	0.05660377358490566
3579	5533	53	3	0	0	56	3	0.05357142857142857
358	5556	51	2	0	0	53	2	0.03773584905660377
3580	5548	64	3	0	0	67	3	0.04477611940298507
3581	5521	35	0	0	0	35	0	0
3582	5564	56	2	0	0	58	2	0.034482758620689655
3583	5544	39	4	0	0	43	4	0.09302325581395349
3584	5511	62	1	0	0	63	1	0.015873015873015872
3585	5523	55	3	0	0	58	3	0.05172413793103448
3586	5561	64	2	0	0	66	2	0.030303030303030304
3587	5523	52	2	0	0	54	2	0.037037037037037035
3588	5503	52	1	0	0	53	1	0.018867924528301886
3589	5555	68	2	0	0	70	2	0.02857142857142857
359	5552	45	2	0	0	47	2	0.0425531914893617
3590	5526	52	2	1	0	55	3	0.05454545454545454
3591	5524	72	2	0	0	74	2	0.02702702702702703
3592	5532	63	4	0	0	67	4	0.05970149253731343
3593	5552	56	1	0	0	57	1	0.017543859649122806
3594	5537	62	2	0	0	64	2	0.03125
3595	5522	55	0	0	0	55	0	0
3596	5528	57	0	0	0	57	0	0
3597	5539	49	4	0	0	53	4	0.07547169811320754
3598	5538	54	2	0	0	56	2	0.03571428571428571
3599	5537	44	4	0	0	48	4	0.08333333333333333
36	5553	47	3	0	0	50	3	0.06
360	5511	46	0	1	0	47	1	0.02127659574468085
3600	5499	60	1	0	0	61	1	0.01639344262295082
3601	5513	58	2	0	0	60	2	0.03333333333333333
3602	5503	51	1	0	0	52	1	0.019230769230769232
3603	5545	55	1	0	0	56	1	0.017857142857142856
3604	5539	44	1	0	0	45	1	0.022222222222222223
3605	5549	63	0	0	0	63	0	0
3606	5549	55	1	0	0	56	1	0.017857142857142856
3607	5527	60	1	0	0	61	1	0.01639344262295082
3608	5536	50	1	0	0	51	1	0.0196078431372549
3609	5512	60	1	0	0	61	1	0.01639344262295082
361	5480	57	0	1	0	58	1	0.017241379310344827
3610	5541	54	4	0	0	58	4	0.06896551724137931
3611	5510	54	1	0	0	55	1	0.01818181818181818
3612	5513	62	2	0	0	64	2	0.03125
3613	5540	52	3	0	0	55	3	0.05454545454545454
3614	5509	49	2	0	0	51	2	0.0392156862745098
3615	5541	53	0	0	0	53	0	0
3616	5539	52	2	0	0	54	2	0.037037037037037035
3617	5545	57	1	0	0	58	1	0.017241379310344827
3618	5508	41	1	0	0	42	1	0.023809523809523808
3619	5533	43	0	0	0	43	0	0
362	5525	54	3	0	0	57	3	0.05263157894736842
3620	5513	65	1	0	0	66	1	0.015151515151515152
3621	5550	62	1	0	0	63	1	0.015873015873015872
3622	5534	55	1	0	0	56	1	0.017857142857142856
3623	5545	70	3	0	0	73	3	0.0410958904109589
3624	5535	67	3	0	0	70	3	0.04285714285714286
3625	5536	64	3	0	0	67	3	0.04477611940298507
3626	5535	53	6	0	0	59	6	0.1016949152542373
3627	5519	50	2	0	0	52	2	0.038461538461538464
3628	5525	52	2	0	0	54	2	0.037037037037037035
3629	5551	48	1	0	0	49	1	0.02040816326530612
363	5513	42	2	0	0	44	2	0.045454545454545456
3630	5540	50	1	0	0	51	1	0.0196078431372549
3631	5536	63	1	0	0	64	1	0.015625
3632	5525	55	1	0	0	56	1	0.017857142857142856
3633	5536	55	4	1	0	60	5	0.08333333333333333
3634	5545	46	3	0	0	49	3	0.061224489795918366
3635	5513	49	1	0	0	50	1	0.02
3636	5566	63	1	0	0	64	1	0.015625
3637	5569	54	4	0	0	58	4	0.06896551724137931
3638	5564	69	2	0	0	71	2	0.028169014084507043
3639	5534	45	2	0	0	47	2	0.0425531914893617
364	5526	41	2	0	0	43	2	0.046511627906976744
3640	5530	48	3	0	0	51	3	0.058823529411764705
3641	5513	60	3	0	0	63	3	0.047619047619047616
3642	5519	53	2	0	0	55	2	0.03636363636363636
3643	5531	49	2	0	0	51	2	0.0392156862745098
3644	5523	66	1	0	0	67	1	0.014925373134328358
3645	5531	50	1	0	0	51	1	0.0196078431372549
3646	5563	49	2	0	0	51	2	0.0392156862745098
3647	5532	58	0	0	0	58	0	0
3648	5526	55	1	0	0	56	1	0.017857142857142856
3649	5554	38	1	0	0	39	1	0.02564102564102564
365	5486	57	4	0	0	61	4	0.06557377049180328
3650	5529	38	2	0	0	40	2	0.05
3651	5489	59	1	0	0	60	1	0.016666666666666666
3652	5483	58	1	0	0	59	1	0.01694915254237288
3653	5505	63	1	0	0	64	1	0.015625
3654	5522	55	3	0	0	58	3	0.05172413793103448
3655	5546	57	0	0	0	57	0	0
3656	5583	52	2	0	0	54	2	0.037037037037037035
3657	5548	66	2	0	0	68	2	0.029411764705882353
3658	5518	57	1	0	0	58	1	0.017241379310344827
3659	5553	52	1	0	0	53	1	0.018867924528301886
366	5513	59	1	0	0	60	1	0.016666666666666666
3660	5551	52	1	0	0	53	1	0.018867924528301886
3661	5540	40	1	0	0	41	1	0.024390243902439025
3662	5554	58	2	0	0	60	2	0.03333333333333333
3663	5523	66	4	0	0	70	4	0.05714285714285714
3664	5507	44	3	0	0	47	3	0.06382978723404255
3665	5498	50	2	0	0	52	2	0.038461538461538464
3666	5533	56	4	0	0	60	4	0.06666666666666667
3667	5532	62	2	0	0	64	2	0.03125
3668	5565	63	0	0	0	63	0	0
3669	5495	58	0	0	0	58	0	0
367	5523	41	1	0	0	42	1	0.023809523809523808
3670	5524	49	2	0	0	51	2	0.0392156862745098
3671	5511	44	2	0	0	46	2	0.043478260869565216
3672	5509	46	2	0	0	48	2	0.041666666666666664
3673	5507	63	1	0	0	64	1	0.015625
3674	5529	52	1	0	0	53	1	0.018867924528301886
3675	5531	50	2	0	0	52	2	0.038461538461538464
3676	5526	45	1	1	0	47	2	0.0425531914893617
3677	5529	49	2	0	0	51	2	0.0392156862745098
3678	5549	52	3	0	0	55	3	0.05454545454545454
3679	5524	51	3	0	0	54	3	0.05555555555555555
368	5537	74	1	0	0	75	1	0.013333333333333334
3680	5546	61	3	0	0	64	3	0.046875
3681	5503	81	1	0	0	82	1	0.012195121951219513
3682	5512	47	1	0	0	48	1	0.020833333333333332
3683	5543	59	0	0	0	59	0	0
3684	5532	57	4	0	0	61	4	0.06557377049180328
3685	5521	49	1	0	0	50	1	0.02
3686	5572	47	1	0	0	48	1	0.020833333333333332
3687	5520	61	4	0	0	65	4	0.06153846153846154
3688	5557	45	3	0	0	48	3	0.0625
3689	5536	52	0	0	0	52	0	0
369	5559	59	0	0	0	59	0	0
3690	5529	45	2	0	0	47	2	0.0425531914893617
3691	5519	56	0	0	0	56	0	0
3692	5528	55	3	0	0	58	3	0.05172413793103448
3693	5542	67	3	0	0	70	3	0.04285714285714286
3694	5544	45	1	0	0	46	1	0.021739130434782608
3695	5537	69	1	0	0	70	1	0.014285714285714285
3696	5513	50	3	0	0	53	3	0.05660377358490566
3697	5571	52	3	0	0	55	3	0.05454545454545454
3698	5555	62	0	0	0	62	0	0
3699	5567	68	2	0	0	70	2	0.02857142857142857
37	5548	51	3	0	0	54	3	0.05555555555555555
370	5509	50	1	1	0	52	2	0.038461538461538464
3700	5521	57	3	0	0	60	3	0.05
3701	5564	48	1	0	0	49	1	0.02040816326530612
3702	5541	49	5	0	0	54	5	0.09259259259259259
3703	5561	48	2	1	0	51	3	0.058823529411764705
3704	5487	49	1	1	0	51	2	0.0392156862745098
3705	5552	51	0	0	0	51	0	0
3706	5517	56	0	0	0	56	0	0
3707	5525	54	1	0	0	55	1	0.01818181818181818
3708	5559	49	0	0	0	49	0	0
3709	5533	46	0	0	0	46	0	0
371	5541	62	2	0	0	64	2	0.03125
3710	5521	52	2	0	0	54	2	0.037037037037037035
3711	5503	61	1	0	0	62	1	0.016129032258064516
3712	5490	52	3	0	0	55	3	0.05454545454545454
3713	5529	46	3	0	0	49	3	0.061224489795918366
3714	5523	54	2	0	0	56	2	0.03571428571428571
3715	5528	56	0	0	0	56	0	0
3716	5542	59	3	0	0	62	3	0.04838709677419355
3717	5543	56	0	0	0	56	0	0
3718	5525	48	0	0	0	48	0	0
3719	5502	59	2	0	0	61	2	0.03278688524590164
372	5547	58	1	0	0	59	1	0.01694915254237288
3720	5545	52	0	0	0	52	0	0
3721	5526	59	0	0	0	59	0	0
3722	5543	50	3	0	0	53	3	0.05660377358490566
3723	5567	55	1	0	0	56	1	0.017857142857142856
3724	5570	54	0	0	0	54	0	0
3725	5508	46	4	0	0	50	4	0.08
3726	5523	46	0	0	0	46	0	0
3727	5563	68	0	0	0	68	0	0
3728	5544	42	0	0	0	42	0	0
3729	5545	47	1	0	0	48	1	0.020833333333333332
373	5571	52	1	0	0	53	1	0.018867924528301886
3730	5527	53	1	0	0	54	1	0.018518518518518517
3731	5585	62	1	0	0	63	1	0.015873015873015872
3732	5503	49	4	0	0	53	4	0.07547169811320754
3733	5498	66	2	0	0	68	2	0.029411764705882353
3734	5521	58	0	0	0	58	0	0
3735	5573	46	1	0	0	47	1	0.02127659574468085
3736	5540	53	3	0	0	56	3	0.05357142857142857
3737	5505	62	5	0	0	67	5	0.07462686567164178
3738	5501	48	6	1	0	55	7	0.12727272727272726
3739	5526	53	0	0	0	53	0	0
374	5540	71	1	0	0	72	1	0.013888888888888888
3740	5529	55	1	0	0	56	1	0.017857142857142856
3741	5514	42	2	0	0	44	2	0.045454545454545456
3742	5499	56	2	0	0	58	2	0.034482758620689655
3743	5515	51	1	0	0	52	1	0.019230769230769232
3744	5506	52	1	0	0	53	1	0.018867924528301886
3745	5532	49	1	0	0	50	1	0.02
3746	5545	43	0	0	0	43	0	0
3747	5519	52	0	0	0	52	0	0
3748	5518	48	2	0	0	50	2	0.04
3749	5559	54	4	0	0	58	4	0.06896551724137931
375	5491	52	1	0	0	53	1	0.018867924528301886
3750	5557	62	0	0	0	62	0	0
3751	5514	43	2	0	0	45	2	0.044444444444444446
3752	5511	63	1	0	0	64	1	0.015625
3753	5531	55	1	0	0	56	1	0.017857142857142856
3754	5522	66	1	0	0	67	1	0.014925373134328358
3755	5465	43	1	0	0	44	1	0.022727272727272728
3756	5499	58	1	0	0	59	1	0.01694915254237288
3757	5528	55	3	0	0	58	3	0.05172413793103448
3758	5539	67	3	0	0	70	3	0.04285714285714286
3759	5539	61	1	0	0	62	1	0.016129032258064516
376	5518	54	2	0	0	56	2	0.03571428571428571
3760	5552	54	3	0	0	57	3	0.05263157894736842
3761	5525	39	3	0	0	42	3	0.07142857142857142
3762	5535	53	1	0	0	54	1	0.018518518518518517
3763	5547	59	3	0	0	62	3	0.04838709677419355
3764	5528	56	1	0	0	57	1	0.017543859649122806
3765	5523	50	2	0	0	52	2	0.038461538461538464
3766	5504	60	3	0	0	63	3	0.047619047619047616
3767	5552	64	3	1	0	68	4	0.058823529411764705
3768	5526	49	3	0	0	52	3	0.057692307692307696
3769	5550	57	3	0	0	60	3	0.05
377	5522	57	0	0	0	57	0	0
3770	5558	57	2	0	0	59	2	0.03389830508474576
3771	5531	72	1	0	0	73	1	0.0136986301369863
3772	5579	46	1	0	0	47	1	0.02127659574468085
3773	5540	61	2	0	0	63	2	0.031746031746031744
3774	5536	45	2	0	0	47	2	0.0425531914893617
3775	5531	53	2	0	0	55	2	0.03636363636363636
3776	5540	60	2	0	0	62	2	0.03225806451612903
3777	5495	45	2	0	0	47	2	0.0425531914893617
3778	5497	50	0	0	0	50	0	0
3779	5571	64	2	0	0	66	2	0.030303030303030304
378	5537	53	0	0	0	53	0	0
3780	5515	56	2	1	0	59	3	0.05084745762711865
3781	5531	69	2	0	0	71	2	0.028169014084507043
3782	5534	62	3	0	0	65	3	0.046153846153846156
3783	5553	52	2	0	0	54	2	0.037037037037037035
3784	5550	47	1	0	0	48	1	0.020833333333333332
3785	5542	51	3	1	0	55	4	0.07272727272727272
3786	5536	55	0	0	0	55	0	0
3787	5576	50	1	0	0	51	1	0.0196078431372549
3788	5552	67	3	0	0	70	3	0.04285714285714286
3789	5548	45	4	0	0	49	4	0.08163265306122448
379	5547	60	2	0	0	62	2	0.03225806451612903
3790	5554	54	1	0	0	55	1	0.01818181818181818
3791	5543	46	1	0	0	47	1	0.02127659574468085
3792	5495	46	3	0	0	49	3	0.061224489795918366
3793	5529	53	1	0	0	54	1	0.018518518518518517
3794	5552	63	2	0	0	65	2	0.03076923076923077
3795	5492	64	2	0	0	66	2	0.030303030303030304
3796	5567	59	1	0	0	60	1	0.016666666666666666
3797	5546	36	1	0	0	37	1	0.02702702702702703
3798	5520	48	1	0	0	49	1	0.02040816326530612
3799	5521	58	3	0	0	61	3	0.04918032786885246
38	5547	43	1	0	0	44	1	0.022727272727272728
380	5501	47	1	0	0	48	1	0.020833333333333332
3800	5537	61	1	0	0	62	1	0.016129032258064516
3801	5545	47	1	0	0	48	1	0.020833333333333332
3802	5549	63	3	0	0	66	3	0.045454545454545456
3803	5535	51	4	0	0	55	4	0.07272727272727272
3804	5527	47	5	0	0	52	5	0.09615384615384616
3805	5514	57	2	0	0	59	2	0.03389830508474576
3806	5582	54	1	0	0	55	1	0.01818181818181818
3807	5512	52	2	0	0	54	2	0.037037037037037035
3808	5527	40	2	0	0	42	2	0.047619047619047616
3809	5542	56	3	0	0	59	3	0.05084745762711865
381	5505	47	1	0	0	48	1	0.020833333333333332
3810	5539	45	1	0	0	46	1	0.021739130434782608
3811	5535	44	3	0	0	47	3	0.06382978723404255
3812	5557	56	2	0	0	58	2	0.034482758620689655
3813	5524	71	1	0	0	72	1	0.013888888888888888
3814	5527	53	2	0	0	55	2	0.03636363636363636
3815	5555	59	0	0	0	59	0	0
3816	5515	47	4	0	0	51	4	0.0784313725490196
3817	5524	51	2	0	0	53	2	0.03773584905660377
3818	5522	58	1	1	0	60	2	0.03333333333333333
3819	5551	60	1	0	0	61	1	0.01639344262295082
382	5529	73	4	0	0	77	4	0.05194805194805195
3820	5545	49	1	0	0	50	1	0.02
3821	5529	51	1	0	0	52	1	0.019230769230769232
3822	5531	49	2	0	0	51	2	0.0392156862745098
3823	5563	44	1	0	0	45	1	0.022222222222222223
3824	5550	65	5	0	0	70	5	0.07142857142857142
3825	5538	59	1	0	0	60	1	0.016666666666666666
3826	5543	58	1	0	0	59	1	0.01694915254237288
3827	5522	51	2	0	0	53	2	0.03773584905660377
3828	5531	52	0	0	0	52	0	0
3829	5505	54	1	0	0	55	1	0.01818181818181818
383	5516	67	1	0	0	68	1	0.014705882352941176
3830	5540	57	2	0	0	59	2	0.03389830508474576
3831	5551	45	2	0	0	47	2	0.0425531914893617
3832	5504	52	0	0	0	52	0	0
3833	5533	62	1	0	0	63	1	0.015873015873015872
3834	5489	61	2	0	0	63	2	0.031746031746031744
3835	5546	65	2	0	0	67	2	0.029850746268656716
3836	5536	45	2	0	0	47	2	0.0425531914893617
3837	5538	45	1	0	0	46	1	0.021739130434782608
3838	5511	50	4	0	0	54	4	0.07407407407407407
3839	5583	61	0	0	0	61	0	0
384	5510	55	1	0	0	56	1	0.017857142857142856
3840	5568	44	3	0	0	47	3	0.06382978723404255
3841	5480	51	1	0	0	52	1	0.019230769230769232
3842	5552	43	2	0	0	45	2	0.044444444444444446
3843	5515	56	1	0	0	57	1	0.017543859649122806
3844	5534	55	3	0	0	58	3	0.05172413793103448
3845	5549	49	2	1	0	52	3	0.057692307692307696
3846	5548	51	3	0	0	54	3	0.05555555555555555
3847	5528	51	2	0	0	53	2	0.03773584905660377
3848	5528	61	1	0	0	62	1	0.016129032258064516
3849	5537	48	3	0	0	51	3	0.058823529411764705
385	5522	59	1	0	0	60	1	0.016666666666666666
3850	5536	62	5	0	0	67	5	0.07462686567164178
3851	5510	65	2	0	0	67	2	0.029850746268656716
3852	5565	50	0	0	0	50	0	0
3853	5536	64	1	0	0	65	1	0.015384615384615385
3854	5524	56	2	0	0	58	2	0.034482758620689655
3855	5545	50	1	0	0	51	1	0.0196078431372549
3856	5522	60	1	0	0	61	1	0.01639344262295082
3857	5522	63	3	0	0	66	3	0.045454545454545456
3858	5545	42	2	0	0	44	2	0.045454545454545456
3859	5557	48	3	0	0	51	3	0.058823529411764705
386	5544	58	3	0	0	61	3	0.04918032786885246
3860	5508	57	2	0	0	59	2	0.03389830508474576
3861	5513	65	3	0	0	68	3	0.04411764705882353
3862	5570	55	1	0	0	56	1	0.017857142857142856
3863	5503	43	3	0	0	46	3	0.06521739130434782
3864	5558	62	0	0	0	62	0	0
3865	5514	54	2	0	0	56	2	0.03571428571428571
3866	5548	46	1	0	0	47	1	0.02127659574468085
3867	5556	55	0	0	0	55	0	0
3868	5537	47	1	0	0	48	1	0.020833333333333332
3869	5513	39	4	0	0	43	4	0.09302325581395349
387	5534	56	1	0	0	57	1	0.017543859649122806
3870	5539	55	2	0	0	57	2	0.03508771929824561
3871	5526	54	2	0	0	56	2	0.03571428571428571
3872	5541	53	2	0	0	55	2	0.03636363636363636
3873	5534	55	0	0	0	55	0	0
3874	5519	54	3	0	0	57	3	0.05263157894736842
3875	5519	57	1	0	0	58	1	0.017241379310344827
3876	5523	53	1	0	0	54	1	0.018518518518518517
3877	5568	60	1	0	0	61	1	0.01639344262295082
3878	5529	51	2	0	0	53	2	0.03773584905660377
3879	5558	55	2	0	0	57	2	0.03508771929824561
388	5511	52	4	0	0	56	4	0.07142857142857142
3880	5537	84	0	0	0	84	0	0
3881	5536	61	3	0	0	64	3	0.046875
3882	5560	57	2	0	0	59	2	0.03389830508474576
3883	5552	59	2	1	0	62	3	0.04838709677419355
3884	5556	63	2	0	0	65	2	0.03076923076923077
3885	5545	52	2	0	0	54	2	0.037037037037037035
3886	5548	63	0	0	0	63	0	0
3887	5523	46	0	0	0	46	0	0
3888	5541	51	1	0	0	52	1	0.019230769230769232
3889	5567	42	1	0	0	43	1	0.023255813953488372
389	5535	44	4	0	0	48	4	0.08333333333333333
3890	5555	57	3	0	0	60	3	0.05
3891	5536	52	1	0	0	53	1	0.018867924528301886
3892	5549	40	4	0	0	44	4	0.09090909090909091
3893	5564	52	1	0	0	53	1	0.018867924528301886
3894	5552	58	1	0	0	59	1	0.01694915254237288
3895	5540	49	1	0	0	50	1	0.02
3896	5523	53	1	0	0	54	1	0.018518518518518517
3897	5536	57	4	0	0	61	4	0.06557377049180328
3898	5513	60	0	0	0	60	0	0
3899	5549	53	6	0	0	59	6	0.1016949152542373
39	5508	53	0	0	0	53	0	0
390	5525	48	1	0	0	49	1	0.02040816326530612
3900	5510	54	2	0	0	56	2	0.03571428571428571
3901	5546	41	0	0	0	41	0	0
3902	5530	46	2	0	0	48	2	0.041666666666666664
3903	5533	61	3	0	0	64	3	0.046875
3904	5499	65	2	0	0	67	2	0.029850746268656716
3905	5535	63	3	0	0	66	3	0.045454545454545456
3906	5497	43	1	0	0	44	1	0.022727272727272728
3907	5511	50	1	0	0	51	1	0.0196078431372549
3908	5546	53	1	0	0	54	1	0.018518518518518517
3909	5494	53	2	0	0	55	2	0.03636363636363636
391	5527	46	2	0	0	48	2	0.041666666666666664
3910	5510	59	2	0	0	61	2	0.03278688524590164
3911	5523	48	1	0	0	49	1	0.02040816326530612
3912	5547	49	3	0	0	52	3	0.057692307692307696
3913	5586	44	2	0	0	46	2	0.043478260869565216
3914	5547	60	6	0	0	66	6	0.09090909090909091
3915	5539	51	2	0	0	53	2	0.03773584905660377
3916	5563	51	1	0	0	52	1	0.019230769230769232
3917	5549	50	2	0	0	52	2	0.038461538461538464
3918	5514	73	1	0	0	74	1	0.013513513513513514
3919	5517	55	2	0	0	57	2	0.03508771929824561
392	5546	44	0	0	0	44	0	0
3920	5529	68	1	0	0	69	1	0.014492753623188406
3921	5531	55	1	0	0	56	1	0.017857142857142856
3922	5567	51	4	0	0	55	4	0.07272727272727272
3923	5507	55	3	0	0	58	3	0.05172413793103448
3924	5519	60	3	0	0	63	3	0.047619047619047616
3925	5520	56	4	0	0	60	4	0.06666666666666667
3926	5540	50	2	0	0	52	2	0.038461538461538464
3927	5541	60	2	0	0	62	2	0.03225806451612903
3928	5552	44	2	0	0	46	2	0.043478260869565216
3929	5525	52	2	0	0	54	2	0.037037037037037035
393	5543	37	2	0	0	39	2	0.05128205128205128
3930	5551	59	1	0	0	60	1	0.016666666666666666
3931	5489	51	3	0	0	54	3	0.05555555555555555
3932	5508	52	4	0	0	56	4	0.07142857142857142
3933	5513	53	1	0	0	54	1	0.018518518518518517
3934	5520	52	0	0	0	52	0	0
3935	5546	42	1	0	0	43	1	0.023255813953488372
3936	5524	47	1	0	0	48	1	0.020833333333333332
3937	5510	53	0	0	0	53	0	0
3938	5566	58	1	0	0	59	1	0.01694915254237288
3939	5495	59	3	0	0	62	3	0.04838709677419355
394	5535	56	4	0	0	60	4	0.06666666666666667
3940	5527	52	1	0	0	53	1	0.018867924528301886
3941	5566	47	2	0	0	49	2	0.04081632653061224
3942	5560	59	1	0	0	60	1	0.016666666666666666
3943	5561	53	2	0	0	55	2	0.03636363636363636
3944	5549	60	4	0	0	64	4	0.0625
3945	5544	54	1	0	0	55	1	0.01818181818181818
3946	5549	42	3	0	0	45	3	0.06666666666666667
3947	5509	56	0	0	0	56	0	0
3948	5505	40	3	0	0	43	3	0.06976744186046512
3949	5541	42	2	0	0	44	2	0.045454545454545456
395	5538	47	0	1	0	48	1	0.020833333333333332
3950	5539	60	0	0	0	60	0	0
3951	5593	54	5	0	0	59	5	0.0847457627118644
3952	5502	48	1	0	0	49	1	0.02040816326530612
3953	5529	58	3	0	0	61	3	0.04918032786885246
3954	5516	55	2	0	0	57	2	0.03508771929824561
3955	5602	46	1	0	0	47	1	0.02127659574468085
3956	5550	61	1	0	0	62	1	0.016129032258064516
3957	5523	61	1	0	0	62	1	0.016129032258064516
3958	5551	52	4	1	0	57	5	0.08771929824561403
3959	5543	56	3	0	0	59	3	0.05084745762711865
396	5538	47	3	0	0	50	3	0.06
3960	5553	57	2	0	0	59	2	0.03389830508474576
3961	5517	41	3	0	0	44	3	0.06818181818181818
3962	5562	50	3	0	0	53	3	0.05660377358490566
3963	5505	62	3	0	0	65	3	0.046153846153846156
3964	5554	54	3	0	0	57	3	0.05263157894736842
3965	5549	56	2	0	0	58	2	0.034482758620689655
3966	5502	52	3	0	0	55	3	0.05454545454545454
3967	5541	54	0	0	0	54	0	0
3968	5516	51	2	0	0	53	2	0.03773584905660377
3969	5511	52	1	0	0	53	1	0.018867924528301886
397	5529	60	1	0	0	61	1	0.01639344262295082
3970	5542	57	1	0	0	58	1	0.017241379310344827
3971	5552	47	2	0	0	49	2	0.04081632653061224
3972	5547	40	1	0	0	41	1	0.024390243902439025
3973	5554	53	2	0	0	55	2	0.03636363636363636
3974	5562	62	1	0	0	63	1	0.015873015873015872
3975	5579	50	1	0	0	51	1	0.0196078431372549
3976	5547	42	3	0	0	45	3	0.06666666666666667
