rep	ct0	ct1	ct2	ct3	ct4	ct5	selected	convergent	rel_conv
3608	1473	26	0	1	0	0	27	1	0.037037037037037035
3609	1448	40	4	0	0	0	44	4	0.09090909090909091
361	1473	52	4	0	0	0	56	4	0.07142857142857142
3610	1489	38	0	0	0	0	38	0	0
3611	1467	48	3	0	0	0	51	3	0.058823529411764705
3612	1487	53	2	0	0	0	55	2	0.03636363636363636
3613	1496	44	0	0	0	0	44	0	0
3614	1513	36	5	0	0	0	41	5	0.12195121951219512
3615	1460	40	0	0	0	0	40	0	0
3616	1459	39	5	0	0	0	44	5	0.11363636363636363
3617	1475	45	1	0	0	0	46	1	0.021739130434782608
3618	1444	34	0	1	0	0	35	1	0.02857142857142857
3619	1470	43	0	0	0	0	43	0	0
362	1477	44	1	0	0	0	45	1	0.022222222222222223
3620	1490	53	2	0	0	0	55	2	0.03636363636363636
3621	1477	53	2	0	0	0	55	2	0.03636363636363636
3622	1486	34	3	0	0	0	37	3	0.08108108108108109
3623	1462	45	3	1	0	0	49	4	0.08163265306122448
3624	1470	41	3	0	0	0	44	3	0.06818181818181818
3625	1497	28	3	0	0	0	31	3	0.0967741935483871
3626	1460	52	0	0	0	0	52	0	0
3627	1458	57	2	0	0	0	59	2	0.03389830508474576
3628	1476	50	2	0	0	0	52	2	0.038461538461538464
3629	1472	57	0	0	0	0	57	0	0
363	1484	42	1	1	0	0	44	2	0.045454545454545456
3630	1452	46	5	0	0	0	51	5	0.09803921568627451
3631	1458	44	1	1	0	0	46	2	0.043478260869565216
3632	1473	50	2	0	0	0	52	2	0.038461538461538464
3633	1457	25	3	0	0	0	28	3	0.10714285714285714
3634	1461	52	2	0	0	0	54	2	0.037037037037037035
3635	1457	45	2	0	0	0	47	2	0.0425531914893617
3636	1482	46	4	0	0	0	50	4	0.08
3637	1477	39	0	0	0	0	39	0	0
3638	1501	33	0	1	0	0	34	1	0.029411764705882353
3639	1441	49	3	1	0	0	53	4	0.07547169811320754
364	1498	41	2	0	0	0	43	2	0.046511627906976744
3640	1485	36	1	0	0	0	37	1	0.02702702702702703
3641	1499	43	3	0	0	0	46	3	0.06521739130434782
3642	1467	44	2	1	0	0	47	3	0.06382978723404255
3643	1484	38	2	0	0	0	40	2	0.05
3644	1472	43	2	0	0	0	45	2	0.044444444444444446
3645	1471	53	0	0	0	0	53	0	0
3646	1477	53	4	0	0	0	57	4	0.07017543859649122
3647	1489	43	1	0	0	0	44	1	0.022727272727272728
3648	1499	29	2	0	0	0	31	2	0.06451612903225806
3649	1491	37	2	0	0	0	39	2	0.05128205128205128
365	1488	37	1	0	0	0	38	1	0.02631578947368421
3650	1445	48	2	0	0	0	50	2	0.04
3651	1455	40	3	1	0	0	44	4	0.09090909090909091
3652	1498	55	2	0	0	0	57	2	0.03508771929824561
3653	1469	56	1	0	0	0	57	1	0.017543859649122806
3654	1460	41	1	0	0	0	42	1	0.023809523809523808
3655	1480	40	1	0	0	0	41	1	0.024390243902439025
3656	1472	56	3	0	0	0	59	3	0.05084745762711865
3657	1467	46	1	0	0	0	47	1	0.02127659574468085
3658	1490	42	5	1	0	0	48	6	0.125
3659	1485	49	4	0	0	0	53	4	0.07547169811320754
366	1459	44	2	0	0	0	46	2	0.043478260869565216
3660	1496	41	4	1	0	0	46	5	0.10869565217391304
3661	1471	52	1	0	0	0	53	1	0.018867924528301886
3662	1490	51	3	0	0	0	54	3	0.05555555555555555
3663	1486	41	0	0	0	0	41	0	0
3664	1497	39	1	0	0	0	40	1	0.025
3665	1487	45	5	0	0	0	50	5	0.1
3666	1462	50	2	0	0	0	52	2	0.038461538461538464
3667	1467	38	4	1	0	0	43	5	0.11627906976744186
3668	1466	54	5	0	0	0	59	5	0.0847457627118644
3669	1493	50	5	0	0	0	55	5	0.09090909090909091
367	1496	47	3	0	0	0	50	3	0.06
3670	1464	47	4	1	0	0	52	5	0.09615384615384616
3671	1427	43	1	0	0	0	44	1	0.022727272727272728
3672	1476	42	2	0	0	0	44	2	0.045454545454545456
3673	1484	45	3	0	0	0	48	3	0.0625
3674	1468	54	5	0	0	0	59	5	0.0847457627118644
3675	1455	45	1	0	0	0	46	1	0.021739130434782608
3676	1437	51	0	1	0	0	52	1	0.019230769230769232
3677	1507	42	4	0	0	0	46	4	0.08695652173913043
3678	1455	47	1	0	0	0	48	1	0.020833333333333332
3679	1470	34	0	0	0	0	34	0	0
368	1464	38	1	0	0	0	39	1	0.02564102564102564
3680	1464	31	4	0	0	0	35	4	0.11428571428571428
3681	1484	44	1	0	1	0	46	2	0.043478260869565216
3682	1450	57	1	0	0	0	58	1	0.017241379310344827
3683	1449	53	4	0	0	0	57	4	0.07017543859649122
3684	1482	36	1	0	0	0	37	1	0.02702702702702703
3685	1508	50	2	0	0	0	52	2	0.038461538461538464
3686	1495	48	3	0	0	0	51	3	0.058823529411764705
3687	1486	51	3	1	0	0	55	4	0.07272727272727272
3688	1470	39	4	0	0	0	43	4	0.09302325581395349
3689	1463	46	1	0	0	0	47	1	0.02127659574468085
369	1472	30	2	0	0	0	32	2	0.0625
3690	1471	43	2	0	0	0	45	2	0.044444444444444446
3691	1510	37	1	0	0	0	38	1	0.02631578947368421
3692	1457	40	4	0	0	0	44	4	0.09090909090909091
3693	1474	44	2	0	0	0	46	2	0.043478260869565216
3694	1473	54	0	0	0	0	54	0	0
3695	1457	31	5	0	0	0	36	5	0.1388888888888889
3696	1489	48	0	1	0	0	49	1	0.02040816326530612
3697	1482	49	6	0	0	0	55	6	0.10909090909090909
3698	1470	50	2	1	0	0	53	3	0.05660377358490566
3699	1486	43	2	0	0	0	45	2	0.044444444444444446
37	1479	36	3	0	0	0	39	3	0.07692307692307693
370	1477	47	3	1	0	0	51	4	0.0784313725490196
3700	1450	53	3	0	0	0	56	3	0.05357142857142857
3701	1445	45	0	0	0	0	45	0	0
3702	1502	35	2	0	0	0	37	2	0.05405405405405406
3703	1466	49	3	0	0	0	52	3	0.057692307692307696
3704	1474	44	1	0	0	0	45	1	0.022222222222222223
3705	1477	49	5	0	0	0	54	5	0.09259259259259259
3706	1483	38	5	0	0	0	43	5	0.11627906976744186
3707	1499	48	2	0	0	0	50	2	0.04
3708	1442	33	4	0	0	0	37	4	0.10810810810810811
3709	1472	44	3	0	0	0	47	3	0.06382978723404255
371	1492	59	3	0	0	0	62	3	0.04838709677419355
3710	1453	45	2	0	0	0	47	2	0.0425531914893617
3711	1422	42	2	0	0	0	44	2	0.045454545454545456
3712	1479	44	2	0	0	0	46	2	0.043478260869565216
3713	1491	47	1	0	0	0	48	1	0.020833333333333332
3714	1465	48	3	0	0	0	51	3	0.058823529411764705
3715	1506	42	5	0	0	0	47	5	0.10638297872340426
3716	1468	49	1	0	0	0	50	1	0.02
3717	1489	44	2	0	0	0	46	2	0.043478260869565216
3718	1481	36	0	0	0	0	36	0	0
3719	1492	54	4	0	0	0	58	4	0.06896551724137931
372	1465	43	2	0	0	0	45	2	0.044444444444444446
3720	1479	39	2	0	0	0	41	2	0.04878048780487805
3721	1439	49	1	0	0	0	50	1	0.02
3722	1498	38	1	0	0	0	39	1	0.02564102564102564
3723	1491	47	0	0	0	0	47	0	0
3724	1512	37	3	0	0	0	40	3	0.075
3725	1448	43	2	0	0	0	45	2	0.044444444444444446
3726	1492	45	1	1	0	0	47	2	0.0425531914893617
3727	1464	38	5	0	0	0	43	5	0.11627906976744186
3728	1455	52	3	0	0	0	55	3	0.05454545454545454
3729	1462	55	2	0	0	0	57	2	0.03508771929824561
373	1462	48	3	0	0	0	51	3	0.058823529411764705
3730	1507	48	3	1	0	0	52	4	0.07692307692307693
3731	1483	47	3	0	0	0	50	3	0.06
3732	1474	40	6	0	0	0	46	6	0.13043478260869565
3733	1463	51	2	0	0	0	53	2	0.03773584905660377
3734	1491	35	1	0	0	0	36	1	0.027777777777777776
3735	1465	52	2	0	0	0	54	2	0.037037037037037035
3736	1449	41	1	0	0	0	42	1	0.023809523809523808
3737	1500	57	1	0	0	0	58	1	0.017241379310344827
3738	1478	35	0	0	0	0	35	0	0
3739	1440	60	2	0	0	0	62	2	0.03225806451612903
374	1487	44	3	0	0	0	47	3	0.06382978723404255
3740	1468	30	7	0	0	0	37	7	0.1891891891891892
3741	1508	40	1	0	0	0	41	1	0.024390243902439025
3742	1465	42	2	0	0	0	44	2	0.045454545454545456
3743	1460	46	3	1	0	0	50	4	0.08
3744	1472	48	3	0	0	0	51	3	0.058823529411764705
3745	1469	41	1	0	0	0	42	1	0.023809523809523808
3746	1429	43	2	0	0	0	45	2	0.044444444444444446
3747	1476	40	3	0	0	0	43	3	0.06976744186046512
3748	1429	44	3	0	0	0	47	3	0.06382978723404255
3749	1474	43	2	0	0	0	45	2	0.044444444444444446
375	1476	51	5	0	0	0	56	5	0.08928571428571429
3750	1438	42	1	0	0	0	43	1	0.023255813953488372
3751	1481	37	1	0	0	0	38	1	0.02631578947368421
3752	1496	48	3	0	0	0	51	3	0.058823529411764705
3753	1463	49	0	0	0	0	49	0	0
3754	1474	40	2	0	0	0	42	2	0.047619047619047616
3755	1485	41	1	0	0	0	42	1	0.023809523809523808
3756	1441	66	3	0	0	0	69	3	0.043478260869565216
3757	1479	45	1	0	0	0	46	1	0.021739130434782608
3758	1470	49	3	0	0	0	52	3	0.057692307692307696
3759	1471	57	2	0	0	0	59	2	0.03389830508474576
376	1466	50	1	0	0	0	51	1	0.0196078431372549
3760	1483	34	4	0	0	0	38	4	0.10526315789473684
3761	1484	45	0	0	0	0	45	0	0
3762	1488	64	0	0	0	0	64	0	0
3763	1501	41	0	0	0	0	41	0	0
3764	1451	52	5	0	0	0	57	5	0.08771929824561403
3765	1485	45	3	0	0	0	48	3	0.0625
3766	1473	44	2	0	0	0	46	2	0.043478260869565216
3767	1480	39	1	0	0	0	40	1	0.025
3768	1480	42	1	0	0	0	43	1	0.023255813953488372
3769	1484	38	5	0	0	0	43	5	0.11627906976744186
377	1440	45	2	0	0	0	47	2	0.0425531914893617
3770	1455	48	3	0	0	0	51	3	0.058823529411764705
3771	1463	39	1	0	0	0	40	1	0.025
3772	1510	51	4	0	0	0	55	4	0.07272727272727272
3773	1479	63	2	1	0	0	66	3	0.045454545454545456
3774	1493	43	0	0	0	0	43	0	0
3775	1452	49	2	1	0	0	52	3	0.057692307692307696
3776	1479	61	3	0	0	0	64	3	0.046875
3777	1480	50	2	1	0	0	53	3	0.05660377358490566
3778	1497	35	4	0	0	0	39	4	0.10256410256410256
3779	1505	39	2	0	0	0	41	2	0.04878048780487805
378	1507	44	4	0	0	0	48	4	0.08333333333333333
3780	1483	53	2	0	0	0	55	2	0.03636363636363636
3781	1477	46	2	0	0	0	48	2	0.041666666666666664
3782	1475	41	5	0	0	0	46	5	0.10869565217391304
3783	1462	52	2	0	0	0	54	2	0.037037037037037035
3784	1470	41	2	0	0	0	43	2	0.046511627906976744
3785	1446	38	0	0	0	0	38	0	0
3786	1451	50	5	1	0	0	56	6	0.10714285714285714
3787	1457	55	3	0	0	0	58	3	0.05172413793103448
3788	1460	59	2	0	0	0	61	2	0.03278688524590164
3789	1444	43	2	1	0	0	46	3	0.06521739130434782
379	1457	43	3	0	0	0	46	3	0.06521739130434782
3790	1484	54	1	0	0	0	55	1	0.01818181818181818
3791	1451	37	2	0	0	0	39	2	0.05128205128205128
3792	1455	32	1	0	0	0	33	1	0.030303030303030304
3793	1473	47	2	0	0	0	49	2	0.04081632653061224
3794	1454	48	4	0	0	0	52	4	0.07692307692307693
3795	1458	41	2	0	0	0	43	2	0.046511627906976744
3796	1459	48	2	1	0	0	51	3	0.058823529411764705
3797	1483	42	0	0	0	0	42	0	0
3798	1488	54	4	0	0	0	58	4	0.06896551724137931
3799	1475	35	1	0	0	0	36	1	0.027777777777777776
38	1466	44	1	0	0	0	45	1	0.022222222222222223
380	1464	40	4	0	0	0	44	4	0.09090909090909091
3800	1473	43	3	0	0	0	46	3	0.06521739130434782
3801	1484	53	4	0	0	0	57	4	0.07017543859649122
3802	1475	46	1	0	0	0	47	1	0.02127659574468085
3803	1486	51	2	0	0	0	53	2	0.03773584905660377
3804	1462	50	4	0	0	0	54	4	0.07407407407407407
3805	1475	33	2	0	0	0	35	2	0.05714285714285714
3806	1468	55	5	0	0	0	60	5	0.08333333333333333
3807	1500	50	1	0	0	0	51	1	0.0196078431372549
3808	1464	46	4	0	0	0	50	4	0.08
3809	1456	44	2	0	0	0	46	2	0.043478260869565216
381	1474	40	2	0	0	0	42	2	0.047619047619047616
3810	1468	54	2	0	0	0	56	2	0.03571428571428571
3811	1495	35	2	0	0	0	37	2	0.05405405405405406
3812	1502	35	4	0	0	0	39	4	0.10256410256410256
3813	1464	48	1	0	0	0	49	1	0.02040816326530612
3814	1458	47	2	0	0	0	49	2	0.04081632653061224
3815	1496	49	4	0	0	0	53	4	0.07547169811320754
3816	1469	43	1	0	0	0	44	1	0.022727272727272728
3817	1462	57	2	0	0	0	59	2	0.03389830508474576
3818	1470	36	1	0	0	0	37	1	0.02702702702702703
3819	1484	45	1	0	0	0	46	1	0.021739130434782608
382	1429	39	4	0	0	0	43	4	0.09302325581395349
3820	1455	42	6	0	0	0	48	6	0.125
3821	1446	67	2	0	0	0	69	2	0.028985507246376812
3822	1454	40	1	0	0	0	41	1	0.024390243902439025
3823	1477	54	4	0	0	0	58	4	0.06896551724137931
3824	1482	51	2	0	0	0	53	2	0.03773584905660377
3825	1455	50	4	0	0	0	54	4	0.07407407407407407
3826	1458	49	2	0	0	0	51	2	0.0392156862745098
3827	1478	47	2	0	0	0	49	2	0.04081632653061224
3828	1508	47	5	0	0	0	52	5	0.09615384615384616
3829	1439	55	2	0	0	0	57	2	0.03508771929824561
383	1441	56	1	0	0	0	57	1	0.017543859649122806
3830	1483	48	1	0	0	0	49	1	0.02040816326530612
3831	1454	33	3	0	0	0	36	3	0.08333333333333333
3832	1497	53	7	0	0	0	60	7	0.11666666666666667
3833	1477	52	2	0	0	0	54	2	0.037037037037037035
3834	1495	47	2	0	0	0	49	2	0.04081632653061224
3835	1467	38	1	0	0	0	39	1	0.02564102564102564
3836	1489	56	6	0	0	0	62	6	0.0967741935483871
3837	1496	42	3	0	0	0	45	3	0.06666666666666667
3838	1478	58	0	0	0	0	58	0	0
3839	1499	46	1	0	0	0	47	1	0.02127659574468085
384	1476	38	5	0	0	0	43	5	0.11627906976744186
3840	1474	38	2	0	0	0	40	2	0.05
3841	1442	46	5	0	0	0	51	5	0.09803921568627451
3842	1445	44	2	0	0	0	46	2	0.043478260869565216
3843	1474	52	0	0	0	0	52	0	0
3844	1453	43	1	0	0	0	44	1	0.022727272727272728
3845	1498	48	1	0	0	0	49	1	0.02040816326530612
3846	1458	37	3	1	0	0	41	4	0.0975609756097561
3847	1488	44	1	0	0	0	45	1	0.022222222222222223
3848	1493	50	5	0	0	0	55	5	0.09090909090909091
3849	1463	45	1	0	0	0	46	1	0.021739130434782608
385	1468	47	2	0	0	0	49	2	0.04081632653061224
3850	1496	41	3	0	0	0	44	3	0.06818181818181818
3851	1500	57	2	0	0	0	59	2	0.03389830508474576
3852	1480	48	2	0	0	0	50	2	0.04
3853	1473	38	1	0	0	0	39	1	0.02564102564102564
3854	1504	44	5	0	0	0	49	5	0.10204081632653061
3855	1452	45	2	0	0	0	47	2	0.0425531914893617
3856	1511	44	3	0	0	0	47	3	0.06382978723404255
3857	1484	38	4	1	0	0	43	5	0.11627906976744186
3858	1486	35	5	0	0	0	40	5	0.125
3859	1462	54	2	0	0	0	56	2	0.03571428571428571
386	1471	45	3	0	0	0	48	3	0.0625
3860	1460	48	3	0	0	0	51	3	0.058823529411764705
3861	1483	47	5	0	0	0	52	5	0.09615384615384616
3862	1460	41	1	0	0	0	42	1	0.023809523809523808
3863	1488	39	5	0	0	0	44	5	0.11363636363636363
3864	1461	37	2	0	0	0	39	2	0.05128205128205128
3865	1444	44	3	0	0	0	47	3	0.06382978723404255
3866	1434	47	4	1	0	0	52	5	0.09615384615384616
3867	1482	46	4	0	0	0	50	4	0.08
3868	1461	55	3	0	0	0	58	3	0.05172413793103448
3869	1496	43	7	0	0	0	50	7	0.14
387	1493	43	3	0	0	0	46	3	0.06521739130434782
3870	1499	42	1	0	0	0	43	1	0.023255813953488372
3871	1492	50	2	0	0	0	52	2	0.038461538461538464
3872	1442	44	0	0	0	0	44	0	0
3873	1490	48	4	0	0	0	52	4	0.07692307692307693
3874	1485	47	3	0	0	0	50	3	0.06
3875	1491	42	2	0	0	0	44	2	0.045454545454545456
3876	1462	36	1	0	0	0	37	1	0.02702702702702703
3877	1467	46	3	0	0	0	49	3	0.061224489795918366
3878	1466	52	2	0	0	0	54	2	0.037037037037037035
3879	1495	27	2	0	0	0	29	2	0.06896551724137931
388	1469	44	4	0	0	0	48	4	0.08333333333333333
3880	1495	44	1	0	0	0	45	1	0.022222222222222223
3881	1504	48	3	0	0	0	51	3	0.058823529411764705
3882	1501	42	4	0	0	0	46	4	0.08695652173913043
3883	1482	44	1	0	0	0	45	1	0.022222222222222223
3884	1456	47	3	0	0	0	50	3	0.06
3885	1491	43	2	0	0	0	45	2	0.044444444444444446
3886	1504	49	1	1	0	0	51	2	0.0392156862745098
3887	1467	42	2	0	0	0	44	2	0.045454545454545456
3888	1474	47	2	0	0	0	49	2	0.04081632653061224
3889	1469	57	3	0	0	0	60	3	0.05
389	1505	38	2	0	0	0	40	2	0.05
3890	1449	37	0	0	0	0	37	0	0
3891	1489	48	2	0	0	0	50	2	0.04
3892	1489	43	7	0	0	0	50	7	0.14
3893	1483	50	0	0	0	0	50	0	0
3894	1478	46	0	0	0	0	46	0	0
3895	1462	52	0	0	0	0	52	0	0
3896	1471	44	2	0	0	0	46	2	0.043478260869565216
3897	1502	35	2	0	0	0	37	2	0.05405405405405406
3898	1457	41	0	0	0	0	41	0	0
3899	1485	52	2	0	0	0	54	2	0.037037037037037035
39	1489	43	2	0	0	0	45	2	0.044444444444444446
390	1513	46	2	0	0	0	48	2	0.041666666666666664
3900	1452	57	1	0	0	0	58	1	0.017241379310344827
3901	1480	31	2	1	0	0	34	3	0.08823529411764706
3902	1482	45	1	0	0	0	46	1	0.021739130434782608
3903	1467	59	1	0	0	0	60	1	0.016666666666666666
3904	1492	52	3	0	0	0	55	3	0.05454545454545454
3905	1465	33	2	0	0	0	35	2	0.05714285714285714
3906	1490	40	3	0	0	0	43	3	0.06976744186046512
3907	1469	51	2	0	0	0	53	2	0.03773584905660377
3908	1481	40	2	0	0	0	42	2	0.047619047619047616
3909	1481	49	8	0	0	0	57	8	0.14035087719298245
391	1475	40	4	0	0	0	44	4	0.09090909090909091
3910	1464	44	5	0	0	0	49	5	0.10204081632653061
3911	1474	48	1	0	0	0	49	1	0.02040816326530612
3912	1469	42	3	0	1	0	46	4	0.08695652173913043
3913	1523	48	3	0	0	0	51	3	0.058823529411764705
3914	1438	54	5	0	0	0	59	5	0.0847457627118644
3915	1461	40	4	0	0	0	44	4	0.09090909090909091
3916	1471	45	2	0	0	0	47	2	0.0425531914893617
3917	1514	51	0	0	0	0	51	0	0
3918	1479	54	2	0	0	0	56	2	0.03571428571428571
3919	1464	47	2	0	0	0	49	2	0.04081632653061224
392	1497	43	0	0	0	0	43	0	0
3920	1474	40	6	0	0	0	46	6	0.13043478260869565
3921	1458	55	2	0	0	0	57	2	0.03508771929824561
3922	1505	51	2	1	0	0	54	3	0.05555555555555555
3923	1454	50	1	0	0	0	51	1	0.0196078431372549
3924	1501	40	3	0	0	0	43	3	0.06976744186046512
3925	1462	40	3	0	0	0	43	3	0.06976744186046512
3926	1449	58	2	0	0	0	60	2	0.03333333333333333
3927	1478	50	3	0	0	0	53	3	0.05660377358490566
3928	1475	60	2	0	0	0	62	2	0.03225806451612903
3929	1496	40	0	1	0	0	41	1	0.024390243902439025
393	1465	44	3	0	0	0	47	3	0.06382978723404255
3930	1500	46	1	0	0	0	47	1	0.02127659574468085
3931	1467	53	3	0	0	0	56	3	0.05357142857142857
3932	1511	44	1	0	0	0	45	1	0.022222222222222223
3933	1475	45	2	0	0	0	47	2	0.0425531914893617
3934	1485	46	3	0	0	0	49	3	0.061224489795918366
3935	1455	51	1	0	0	0	52	1	0.019230769230769232
3936	1487	37	3	0	0	0	40	3	0.075
3937	1493	44	5	0	0	0	49	5	0.10204081632653061
3938	1476	41	3	0	0	0	44	3	0.06818181818181818
3939	1475	38	3	0	0	0	41	3	0.07317073170731707
394	1468	51	3	0	0	0	54	3	0.05555555555555555
3940	1470	61	1	0	0	0	62	1	0.016129032258064516
3941	1476	41	2	0	0	0	43	2	0.046511627906976744
3942	1487	39	4	0	0	0	43	4	0.09302325581395349
3943	1487	47	2	0	0	0	49	2	0.04081632653061224
3944	1463	48	2	0	0	0	50	2	0.04
3945	1490	53	5	0	0	0	58	5	0.08620689655172414
3946	1434	43	2	0	0	0	45	2	0.044444444444444446
3947	1466	49	4	0	0	0	53	4	0.07547169811320754
3948	1498	49	7	0	0	0	56	7	0.125
3949	1428	54	2	0	0	0	56	2	0.03571428571428571
395	1462	46	4	0	0	0	50	4	0.08
3950	1497	50	3	0	0	0	53	3	0.05660377358490566
3951	1497	39	4	0	0	0	43	4	0.09302325581395349
3952	1475	37	3	0	0	0	40	3	0.075
3953	1487	44	3	0	0	0	47	3	0.06382978723404255
3954	1499	57	3	1	0	0	61	4	0.06557377049180328
3955	1448	53	3	0	0	0	56	3	0.05357142857142857
3956	1473	42	4	0	0	0	46	4	0.08695652173913043
3957	1477	52	1	0	0	0	53	1	0.018867924528301886
3958	1465	41	2	0	0	0	43	2	0.046511627906976744
3959	1481	49	2	0	0	0	51	2	0.0392156862745098
396	1476	46	1	0	0	0	47	1	0.02127659574468085
3960	1502	33	3	0	0	0	36	3	0.08333333333333333
3961	1479	51	2	0	0	0	53	2	0.03773584905660377
3962	1460	45	2	0	0	0	47	2	0.0425531914893617
3963	1497	40	0	0	0	0	40	0	0
3964	1473	48	1	0	0	0	49	1	0.02040816326530612
3965	1465	38	0	0	1	0	39	1	0.02564102564102564
3966	1458	48	3	0	0	0	51	3	0.058823529411764705
3967	1500	44	1	0	0	0	45	1	0.022222222222222223
3968	1483	44	3	0	0	0	47	3	0.06382978723404255
3969	1488	54	1	0	0	0	55	1	0.01818181818181818
397	1458	41	3	0	0	0	44	3	0.06818181818181818
3970	1508	35	1	0	0	0	36	1	0.027777777777777776
3971	1489	38	5	0	0	0	43	5	0.11627906976744186
3972	1484	46	3	0	0	0	49	3	0.061224489795918366
3973	1485	43	2	0	0	0	45	2	0.044444444444444446
3974	1464	58	2	0	0	0	60	2	0.03333333333333333
3975	1457	43	4	0	0	0	47	4	0.0851063829787234
3976	1446	49	1	0	0	0	50	1	0.02
3977	1471	46	4	0	0	0	50	4	0.08
3978	1455	45	5	1	0	0	51	6	0.11764705882352941
3979	1461	55	4	1	0	0	60	5	0.08333333333333333
398	1471	44	1	0	0	0	45	1	0.022222222222222223
3980	1434	42	3	0	0	0	45	3	0.06666666666666667
3981	1496	43	2	0	0	0	45	2	0.044444444444444446
3982	1479	42	5	0	0	0	47	5	0.10638297872340426
3983	1482	50	4	0	0	0	54	4	0.07407407407407407
3984	1449	40	2	0	0	0	42	2	0.047619047619047616
3985	1469	40	5	0	0	0	45	5	0.1111111111111111
3986	1469	55	3	0	0	0	58	3	0.05172413793103448
3987	1483	35	4	0	0	0	39	4	0.10256410256410256
3988	1475	62	2	1	0	0	65	3	0.046153846153846156
3989	1499	40	4	0	0	0	44	4	0.09090909090909091
399	1449	35	2	0	0	0	37	2	0.05405405405405406
3990	1502	45	1	0	0	0	46	1	0.021739130434782608
3991	1465	67	6	0	0	0	73	6	0.0821917808219178
3992	1488	49	4	0	0	0	53	4	0.07547169811320754
3993	1460	40	2	0	0	0	42	2	0.047619047619047616
3994	1463	37	1	1	0	0	39	2	0.05128205128205128
3995	1457	41	1	0	0	0	42	1	0.023809523809523808
3996	1467	42	0	0	0	0	42	0	0
3997	1469	47	4	0	0	0	51	4	0.0784313725490196
3998	1499	49	2	0	0	0	51	2	0.0392156862745098
3999	1471	58	3	0	0	0	61	3	0.04918032786885246
4	1490	28	4	0	0	0	32	4	0.125
40	1478	44	0	0	0	0	44	0	0
400	1448	54	2	0	0	0	56	2	0.03571428571428571
4000	1519	47	1	0	0	0	48	1	0.020833333333333332
4001	1464	35	4	0	0	0	39	4	0.10256410256410256
4002	1500	45	3	0	0	0	48	3	0.0625
4003	1484	46	1	0	0	0	47	1	0.02127659574468085
4004	1463	49	2	0	0	0	51	2	0.0392156862745098
4005	1466	44	1	1	0	0	46	2	0.043478260869565216
4006	1506	43	3	0	0	0	46	3	0.06521739130434782
4007	1462	54	2	0	0	0	56	2	0.03571428571428571
4008	1482	47	3	0	0	0	50	3	0.06
4009	1468	49	2	0	0	0	51	2	0.0392156862745098
401	1443	49	4	0	0	0	53	4	0.07547169811320754
4010	1442	44	2	0	0	0	46	2	0.043478260869565216
4011	1459	45	4	0	0	0	49	4	0.08163265306122448
4012	1470	40	3	0	0	0	43	3	0.06976744186046512
4013	1496	37	3	0	0	0	40	3	0.075
4014	1482	39	2	0	0	0	41	2	0.04878048780487805
4015	1465	52	7	0	0	0	59	7	0.11864406779661017
4016	1465	53	2	0	0	0	55	2	0.03636363636363636
4017	1469	47	3	0	0	0	50	3	0.06
4018	1463	46	1	0	0	0	47	1	0.02127659574468085
4019	1457	44	2	0	0	0	46	2	0.043478260869565216
402	1483	38	2	0	0	0	40	2	0.05
4020	1491	40	3	0	0	0	43	3	0.06976744186046512
4021	1465	53	3	0	0	0	56	3	0.05357142857142857
4022	1463	58	1	0	0	0	59	1	0.01694915254237288
4023	1476	51	2	0	0	0	53	2	0.03773584905660377
4024	1463	40	2	1	0	0	43	3	0.06976744186046512
4025	1483	47	1	0	0	0	48	1	0.020833333333333332
4026	1461	44	2	0	0	0	46	2	0.043478260869565216
4027	1457	55	2	0	0	0	57	2	0.03508771929824561
4028	1486	50	2	1	0	0	53	3	0.05660377358490566
4029	1492	39	1	0	0	0	40	1	0.025
403	1460	47	1	0	0	0	48	1	0.020833333333333332
4030	1484	42	1	0	0	0	43	1	0.023255813953488372
4031	1503	35	3	0	0	0	38	3	0.07894736842105263
4032	1484	45	0	0	0	0	45	0	0
4033	1455	44	0	0	0	0	44	0	0
4034	1468	45	1	0	0	0	46	1	0.021739130434782608
4035	1454	40	3	0	0	0	43	3	0.06976744186046512
4036	1450	42	2	0	0	0	44	2	0.045454545454545456
4037	1456	48	4	1	0	0	53	5	0.09433962264150944
4038	1501	48	4	0	0	0	52	4	0.07692307692307693
4039	1468	43	2	0	0	0	45	2	0.044444444444444446
404	1483	50	1	0	0	0	51	1	0.0196078431372549
4040	1449	50	2	0	0	0	52	2	0.038461538461538464
4041	1507	58	2	0	0	0	60	2	0.03333333333333333
4042	1466	48	5	0	0	0	53	5	0.09433962264150944
4043	1464	52	6	0	0	0	58	6	0.10344827586206896
4044	1477	33	1	0	0	0	34	1	0.029411764705882353
4045	1472	67	1	0	0	0	68	1	0.014705882352941176
4046	1457	51	3	0	0	0	54	3	0.05555555555555555
4047	1480	44	4	0	0	0	48	4	0.08333333333333333
4048	1478	44	3	0	0	0	47	3	0.06382978723404255
4049	1464	47	1	0	0	0	48	1	0.020833333333333332
405	1483	39	5	0	0	0	44	5	0.11363636363636363
4050	1506	46	3	0	0	0	49	3	0.061224489795918366
4051	1489	43	3	0	0	0	46	3	0.06521739130434782
4052	1446	36	3	0	0	0	39	3	0.07692307692307693
4053	1474	41	3	1	0	0	45	4	0.08888888888888889
4054	1491	49	1	0	0	0	50	1	0.02
4055	1483	38	2	0	0	0	40	2	0.05
4056	1493	27	3	1	0	0	31	4	0.12903225806451613
4057	1489	34	3	0	0	0	37	3	0.08108108108108109
